timestamp,frame_number,status,method,contour_count,person_count
2026-07-09 09:58:58.677,108,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:58:58.723,109,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:58:58.790,110,MOTION DETECTED,Background Subtraction (KNN),47,47
2026-07-09 09:58:58.831,111,MOTION DETECTED,Background Subtraction (KNN),46,46
2026-07-09 09:58:58.892,112,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:58:58.942,113,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:58:58.994,114,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:58:59.044,115,MOTION DETECTED,Background Subtraction (KNN),55,55
2026-07-09 09:58:59.090,116,MOTION DETECTED,Background Subtraction (KNN),48,48
2026-07-09 09:58:59.127,117,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:58:59.163,118,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:58:59.216,119,MOTION DETECTED,Background Subtraction (KNN),52,52
2026-07-09 09:58:59.263,120,MOTION DETECTED,Background Subtraction (KNN),52,52
2026-07-09 09:58:59.299,121,MOTION DETECTED,Background Subtraction (KNN),53,53
2026-07-09 09:58:59.346,122,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:58:59.385,123,MOTION DETECTED,Background Subtraction (KNN),52,52
2026-07-09 09:58:59.420,124,MOTION DETECTED,Background Subtraction (KNN),48,48
2026-07-09 09:58:59.467,125,MOTION DETECTED,Background Subtraction (KNN),46,46
2026-07-09 09:58:59.511,126,MOTION DETECTED,Background Subtraction (KNN),45,45
2026-07-09 09:58:59.548,127,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:58:59.595,128,MOTION DETECTED,Background Subtraction (KNN),45,45
2026-07-09 09:58:59.652,129,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:58:59.691,130,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:58:59.733,131,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:58:59.769,132,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:58:59.810,133,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:58:59.858,134,MOTION DETECTED,Background Subtraction (KNN),46,46
2026-07-09 09:58:59.901,135,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:58:59.929,136,MOTION DETECTED,Background Subtraction (KNN),48,48
2026-07-09 09:58:59.976,137,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:00.041,138,MOTION DETECTED,Background Subtraction (KNN),48,48
2026-07-09 09:59:00.106,139,MOTION DETECTED,Background Subtraction (KNN),49,49
2026-07-09 09:59:00.160,140,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:00.208,141,MOTION DETECTED,Background Subtraction (KNN),53,53
2026-07-09 09:59:00.256,142,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:59:00.307,143,MOTION DETECTED,Background Subtraction (KNN),49,49
2026-07-09 09:59:00.359,144,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:59:00.408,145,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:00.462,146,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:59:00.506,147,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:59:00.542,148,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:00.577,149,MOTION DETECTED,Background Subtraction (KNN),46,46
2026-07-09 09:59:00.665,150,MOTION DETECTED,Background Subtraction (KNN),46,46
2026-07-09 09:59:00.710,151,MOTION DETECTED,Background Subtraction (KNN),49,49
2026-07-09 09:59:00.753,152,MOTION DETECTED,Background Subtraction (KNN),48,48
2026-07-09 09:59:00.799,153,MOTION DETECTED,Background Subtraction (KNN),47,47
2026-07-09 09:59:00.856,154,MOTION DETECTED,Background Subtraction (KNN),49,49
2026-07-09 09:59:00.910,155,MOTION DETECTED,Background Subtraction (KNN),47,47
2026-07-09 09:59:00.945,156,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:59:00.993,157,MOTION DETECTED,Background Subtraction (KNN),49,49
2026-07-09 09:59:01.024,158,MOTION DETECTED,Background Subtraction (KNN),52,52
2026-07-09 09:59:01.081,159,MOTION DETECTED,Background Subtraction (KNN),53,53
2026-07-09 09:59:01.128,160,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:01.190,161,MOTION DETECTED,Background Subtraction (KNN),48,48
2026-07-09 09:59:01.246,162,MOTION DETECTED,Background Subtraction (KNN),48,48
2026-07-09 09:59:01.285,163,MOTION DETECTED,Background Subtraction (KNN),47,47
2026-07-09 09:59:01.342,164,MOTION DETECTED,Background Subtraction (KNN),46,46
2026-07-09 09:59:01.391,165,MOTION DETECTED,Background Subtraction (KNN),47,47
2026-07-09 09:59:01.473,166,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:01.524,167,MOTION DETECTED,Background Subtraction (KNN),52,52
2026-07-09 09:59:01.577,168,MOTION DETECTED,Background Subtraction (KNN),53,53
2026-07-09 09:59:01.654,169,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:01.716,170,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:01.763,171,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:01.826,172,MOTION DETECTED,Background Subtraction (KNN),53,53
2026-07-09 09:59:01.890,173,MOTION DETECTED,Background Subtraction (KNN),53,53
2026-07-09 09:59:01.956,174,MOTION DETECTED,Background Subtraction (KNN),49,49
2026-07-09 09:59:01.996,175,MOTION DETECTED,Background Subtraction (KNN),47,47
2026-07-09 09:59:02.030,176,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:59:02.080,177,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:59:02.115,178,MOTION DETECTED,Background Subtraction (KNN),47,47
2026-07-09 09:59:02.164,179,MOTION DETECTED,Background Subtraction (KNN),46,46
2026-07-09 09:59:02.192,180,MOTION DETECTED,Background Subtraction (KNN),50,50
2026-07-09 09:59:02.232,181,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:02.273,182,MOTION DETECTED,Background Subtraction (KNN),54,54
2026-07-09 09:59:02.318,183,MOTION DETECTED,Background Subtraction (KNN),51,51
2026-07-09 09:59:02.349,184,MOTION DETECTED,Background Subtraction (KNN),55,55
2026-07-09 09:59:02.387,185,MOTION DETECTED,Background Subtraction (KNN),53,53
2026-07-09 09:59:02.432,186,MOTION DETECTED,Background Subtraction (KNN),53,53
2026-07-09 09:59:02.472,187,MOTION DETECTED,Background Subtraction (KNN),47,47
2026-07-09 09:59:02.511,188,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:59:02.547,189,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:59:02.584,190,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:59:02.612,191,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:02.653,192,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:02.688,193,MOTION DETECTED,Background Subtraction (KNN),45,45
2026-07-09 09:59:02.721,194,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:59:02.764,195,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:02.799,196,MOTION DETECTED,Background Subtraction (KNN),39,39
2026-07-09 09:59:02.842,197,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:02.882,198,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:02.920,199,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:02.961,200,MOTION DETECTED,Background Subtraction (KNN),39,39
2026-07-09 09:59:03.000,201,MOTION DETECTED,Background Subtraction (KNN),39,39
2026-07-09 09:59:03.057,202,MOTION DETECTED,Background Subtraction (KNN),36,36
2026-07-09 09:59:03.107,203,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:03.146,204,MOTION DETECTED,Background Subtraction (KNN),35,35
2026-07-09 09:59:03.191,205,MOTION DETECTED,Background Subtraction (KNN),37,37
2026-07-09 09:59:03.233,206,MOTION DETECTED,Background Subtraction (KNN),39,39
2026-07-09 09:59:03.290,207,MOTION DETECTED,Background Subtraction (KNN),38,38
2026-07-09 09:59:03.328,208,MOTION DETECTED,Background Subtraction (KNN),38,38
2026-07-09 09:59:03.385,209,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:03.428,210,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:59:03.482,211,MOTION DETECTED,Background Subtraction (KNN),48,48
2026-07-09 09:59:03.532,212,MOTION DETECTED,Background Subtraction (KNN),49,49
2026-07-09 09:59:03.573,213,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:03.623,214,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:59:03.673,215,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:03.722,216,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:59:03.764,217,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:03.821,218,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:03.871,219,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:03.927,220,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:03.965,221,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:04.021,222,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:04.064,223,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:04.107,224,MOTION DETECTED,Background Subtraction (KNN),39,39
2026-07-09 09:59:04.158,225,MOTION DETECTED,Background Subtraction (KNN),38,38
2026-07-09 09:59:04.205,226,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:04.245,227,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:04.291,228,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:59:04.339,229,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:04.411,230,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:04.460,231,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:04.508,232,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:04.550,233,MOTION DETECTED,Background Subtraction (KNN),38,38
2026-07-09 09:59:04.600,234,MOTION DETECTED,Background Subtraction (KNN),38,38
2026-07-09 09:59:04.650,235,MOTION DETECTED,Background Subtraction (KNN),38,38
2026-07-09 09:59:04.696,236,MOTION DETECTED,Background Subtraction (KNN),37,37
2026-07-09 09:59:04.752,237,MOTION DETECTED,Background Subtraction (KNN),39,39
2026-07-09 09:59:04.832,238,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:04.892,239,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:59:04.954,240,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:05.005,241,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:05.086,242,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:05.134,243,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:59:05.179,244,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:05.231,245,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:05.284,246,MOTION DETECTED,Background Subtraction (KNN),40,40
2026-07-09 09:59:05.330,247,MOTION DETECTED,Background Subtraction (KNN),41,41
2026-07-09 09:59:05.381,248,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:59:05.465,249,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:59:05.520,250,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:59:05.570,251,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:59:05.624,252,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:05.673,253,MOTION DETECTED,Background Subtraction (KNN),42,42
2026-07-09 09:59:05.728,254,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:59:05.773,255,MOTION DETECTED,Background Subtraction (KNN),43,43
2026-07-09 09:59:05.815,256,MOTION DETECTED,Background Subtraction (KNN),44,44
2026-07-09 09:59:05.859,257,MOTION DETECTED,Background Subtraction (KNN),39,39
2026-07-09 09:59:05.916,258,MOTION DETECTED,Background Subtraction (KNN),35,35
2026-07-09 09:59:05.965,259,MOTION DETECTED,Background Subtraction (KNN),38,38
2026-07-09 09:59:06.007,260,MOTION DETECTED,Background Subtraction (KNN),39,39
2026-07-09 09:59:06.055,261,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:06.126,262,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:06.175,263,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:06.215,264,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:06.249,265,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:06.310,266,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:06.357,267,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:06.393,268,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:06.428,269,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:06.466,270,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:06.500,271,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:06.531,272,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:06.584,273,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:06.630,274,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:06.666,275,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:06.697,276,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:06.743,277,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:06.783,278,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:06.824,279,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:06.865,280,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:06.903,281,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:06.936,282,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:06.983,283,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:07.027,284,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:07.072,285,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:07.107,286,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:07.150,287,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:07.181,288,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:07.227,289,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:07.274,290,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:07.314,291,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:07.360,292,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:07.391,293,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:07.426,294,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:07.462,295,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:07.496,296,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:07.541,297,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:07.579,298,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:07.612,299,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:07.643,300,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:07.674,301,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:07.714,302,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:07.759,303,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:07.797,304,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:07.829,305,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:07.877,306,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:07.916,307,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:07.963,308,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:08.008,309,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:08.043,310,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:08.081,311,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:08.110,312,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:08.147,313,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:08.198,314,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:08.231,315,MOTION DETECTED,Background Subtraction (KNN),35,35
2026-07-09 09:59:08.274,316,MOTION DETECTED,Background Subtraction (KNN),35,35
2026-07-09 09:59:08.310,317,MOTION DETECTED,Background Subtraction (KNN),36,36
2026-07-09 09:59:08.360,318,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:08.406,319,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:08.447,320,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:08.479,321,MOTION DETECTED,Background Subtraction (KNN),37,37
2026-07-09 09:59:08.513,322,MOTION DETECTED,Background Subtraction (KNN),36,36
2026-07-09 09:59:08.564,323,MOTION DETECTED,Background Subtraction (KNN),36,36
2026-07-09 09:59:08.598,324,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:08.640,325,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:08.678,326,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:08.711,327,MOTION DETECTED,Background Subtraction (KNN),38,38
2026-07-09 09:59:08.747,328,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:08.775,329,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:08.807,330,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:08.846,331,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:08.878,332,MOTION DETECTED,Background Subtraction (KNN),36,36
2026-07-09 09:59:08.914,333,MOTION DETECTED,Background Subtraction (KNN),35,35
2026-07-09 09:59:08.949,334,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:08.993,335,MOTION DETECTED,Background Subtraction (KNN),35,35
2026-07-09 09:59:09.025,336,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:09.061,337,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:09.091,338,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:09.128,339,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:09.159,340,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:09.197,341,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:09.227,342,MOTION DETECTED,Background Subtraction (KNN),36,36
2026-07-09 09:59:09.258,343,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:09.293,344,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:09.328,345,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:09.371,346,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:09.407,347,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:09.444,348,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:09.480,349,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:09.513,350,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:09.544,351,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:09.580,352,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:09.611,353,MOTION DETECTED,Background Subtraction (KNN),36,36
2026-07-09 09:59:09.644,354,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:09.676,355,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:09.711,356,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:09.755,357,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:09.800,358,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:09.839,359,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:09.875,360,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:09.914,361,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:09.942,362,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:09.992,363,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:10.031,364,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:10.080,365,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:10.118,366,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:10.159,367,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:10.201,368,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:10.238,369,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:10.278,370,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:10.324,371,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:10.366,372,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:10.401,373,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:10.435,374,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:10.482,375,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:10.514,376,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:10.552,377,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:10.586,378,MOTION DETECTED,Background Subtraction (KNN),34,34
2026-07-09 09:59:10.636,379,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:10.668,380,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:10.699,381,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:10.740,382,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:10.775,383,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:10.816,384,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:10.859,385,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:10.896,386,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:10.943,387,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:10.976,388,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:11.009,389,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:11.046,390,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:11.074,391,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:11.109,392,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:11.148,393,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:11.187,394,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:11.229,395,MOTION DETECTED,Background Subtraction (KNN),31,31
2026-07-09 09:59:11.266,396,MOTION DETECTED,Background Subtraction (KNN),33,33
2026-07-09 09:59:11.316,397,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:11.363,398,MOTION DETECTED,Background Subtraction (KNN),32,32
2026-07-09 09:59:11.401,399,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:11.436,400,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:11.487,401,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:11.625,402,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:11.656,403,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:11.691,404,MOTION DETECTED,Background Subtraction (KNN),30,30
2026-07-09 09:59:11.732,405,MOTION DETECTED,Background Subtraction (KNN),29,29
2026-07-09 09:59:11.766,406,MOTION DETECTED,Background Subtraction (KNN),28,28
2026-07-09 09:59:11.800,407,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:11.832,408,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:11.876,409,MOTION DETECTED,Background Subtraction (KNN),26,26
2026-07-09 09:59:11.927,410,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:11.961,411,MOTION DETECTED,Background Subtraction (KNN),27,27
2026-07-09 09:59:12.010,412,MOTION DETECTED,Background Subtraction (KNN),25,25
2026-07-09 09:59:12.049,413,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:12.213,414,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:12.253,415,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:12.291,416,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:12.327,417,MOTION DETECTED,Background Subtraction (KNN),18,18
2026-07-09 09:59:12.383,418,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:12.421,419,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:12.454,420,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:12.489,421,MOTION DETECTED,Background Subtraction (KNN),21,21
2026-07-09 09:59:12.543,422,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:12.580,423,MOTION DETECTED,Background Subtraction (KNN),22,22
2026-07-09 09:59:12.614,424,MOTION DETECTED,Background Subtraction (KNN),23,23
2026-07-09 09:59:12.657,425,MOTION DETECTED,Background Subtraction (KNN),24,24
2026-07-09 09:59:12.704,426,MOTION DETECTED,Background Subtraction (KNN),18,18
2026-07-09 09:59:12.741,427,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:12.777,428,MOTION DETECTED,Background Subtraction (KNN),18,18
2026-07-09 09:59:12.827,429,MOTION DETECTED,Background Subtraction (KNN),17,17
2026-07-09 09:59:12.863,430,MOTION DETECTED,Background Subtraction (KNN),15,15
2026-07-09 09:59:12.894,431,MOTION DETECTED,Background Subtraction (KNN),20,20
2026-07-09 09:59:12.929,432,MOTION DETECTED,Background Subtraction (KNN),21,21
