timestamp,frame_number,status,method,contour_count,person_count
2026-07-09 09:46:32.819,109,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:32.862,110,MOTION DETECTED,Background Subtraction (MOG2),44,44
2026-07-09 09:46:32.930,111,MOTION DETECTED,Background Subtraction (MOG2),47,47
2026-07-09 09:46:32.966,112,MOTION DETECTED,Background Subtraction (MOG2),45,45
2026-07-09 09:46:33.016,113,MOTION DETECTED,Background Subtraction (MOG2),47,47
2026-07-09 09:46:33.095,114,MOTION DETECTED,Background Subtraction (MOG2),46,46
2026-07-09 09:46:33.144,115,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:33.184,116,MOTION DETECTED,Background Subtraction (MOG2),48,48
2026-07-09 09:46:33.220,117,MOTION DETECTED,Background Subtraction (MOG2),48,48
2026-07-09 09:46:33.256,118,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:33.292,119,MOTION DETECTED,Background Subtraction (MOG2),48,48
2026-07-09 09:46:33.330,120,MOTION DETECTED,Background Subtraction (MOG2),40,40
2026-07-09 09:46:33.369,121,MOTION DETECTED,Background Subtraction (MOG2),41,41
2026-07-09 09:46:33.411,122,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:33.482,123,MOTION DETECTED,Background Subtraction (MOG2),42,42
2026-07-09 09:46:33.526,124,MOTION DETECTED,Background Subtraction (MOG2),40,40
2026-07-09 09:46:33.562,125,MOTION DETECTED,Background Subtraction (MOG2),43,43
2026-07-09 09:46:33.601,126,MOTION DETECTED,Background Subtraction (MOG2),40,40
2026-07-09 09:46:33.665,127,MOTION DETECTED,Background Subtraction (MOG2),36,36
2026-07-09 09:46:33.708,128,MOTION DETECTED,Background Subtraction (MOG2),36,36
2026-07-09 09:46:33.745,129,MOTION DETECTED,Background Subtraction (MOG2),37,37
2026-07-09 09:46:33.783,130,MOTION DETECTED,Background Subtraction (MOG2),35,35
2026-07-09 09:46:33.828,131,MOTION DETECTED,Background Subtraction (MOG2),34,34
2026-07-09 09:46:33.867,132,MOTION DETECTED,Background Subtraction (MOG2),33,33
2026-07-09 09:46:33.917,133,MOTION DETECTED,Background Subtraction (MOG2),34,34
2026-07-09 09:46:33.951,134,MOTION DETECTED,Background Subtraction (MOG2),38,38
